2025-11-23 19:12:10,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件24-1
2025-11-23 19:12:10,742 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 零件24-1
2025-11-23 19:12:10,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件24-1
2025-11-23 19:12:10,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件1-1
2025-11-23 19:12:10,743 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 零件1-1
2025-11-23 19:12:10,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件1-1
2025-11-23 19:12:10,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大腿-2
2025-11-23 19:12:10,744 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 大腿-2
2025-11-23 19:12:10,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大腿-2
2025-11-23 19:12:10,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 胯部连接1-1
2025-11-23 19:12:10,745 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 胯部连接1-1
2025-11-23 19:12:10,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 胯部连接1-1
2025-11-23 19:12:10,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件23-1
2025-11-23 19:12:10,745 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 零件23-1
2025-11-23 19:12:10,746 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件23-1
2025-11-23 19:12:10,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 小腿-1
2025-11-23 19:12:10,746 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 小腿-1
2025-11-23 19:12:10,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 小腿-1
2025-11-23 19:12:10,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EC-A10010-p2-16-1
2025-11-23 19:12:10,747 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10010-p2-16-1
2025-11-23 19:12:10,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10010-p2-16-1
2025-11-23 19:12:10,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EC-A10020-P2-24-8
2025-11-23 19:12:10,748 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-8
2025-11-23 19:12:10,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10020-P2-24-8
2025-11-23 19:12:10,748 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roboot
2025-11-23 19:12:10,748 INFO  ExportHelperExtension.cs: 1136 - Found 122 in Roboot
2025-11-23 19:12:10,749 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [RefAxis] in Roboot
2025-11-23 19:12:10,749 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-23 19:12:10,749 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
2025-11-23 19:12:10,750 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件23-4
2025-11-23 19:12:10,750 INFO  ExportHelperExtension.cs: 1136 - Found 48 in Left零件23-4
2025-11-23 19:12:10,750 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left零件23-4
2025-11-23 19:12:10,750 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件1-5
2025-11-23 19:12:10,751 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Left零件1-5
2025-11-23 19:12:10,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left零件1-5
2025-11-23 19:12:10,751 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,751 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,752 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left小腿-4
2025-11-23 19:12:10,753 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Left小腿-4
2025-11-23 19:12:10,753 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left小腿-4
2025-11-23 19:12:10,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left胯部连接1-4
2025-11-23 19:12:10,754 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Left胯部连接1-4
2025-11-23 19:12:10,754 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left胯部连接1-4
2025-11-23 19:12:10,754 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left大腿-5
2025-11-23 19:12:10,755 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Left大腿-5
2025-11-23 19:12:10,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left大腿-5
2025-11-23 19:12:10,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件24-4
2025-11-23 19:12:10,755 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Left零件24-4
